序号,股票代码,股票名称,交易日,开盘,收盘,最高,最低,成交量,大盘代码,大盘名字,开盘,收盘,最高,最低,成交量
1,SZ002004,N 华  邦,20040625,21,19.27,22.88,18.8,14379894,SZ399001,深证成指,3294.844,3255.598,3322.177,3249.744,117005842
2,SZ002004,华邦制药,20040628,17.8,17.34,18,17.34,3705105,SZ399001,深证成指,3248.419,3230.78,3268.129,3225.245,149870504
3,SZ002004,华邦制药,20040629,16.8,16.08,17,15.62,3871055,SZ399001,深证成指,3232.577,3288.664,3289.367,3217.566,174581624
4,SZ002004,华邦制药,20040630,16.39,16.4,16.97,16.31,2649377,SZ399001,深证成指,3294.011,3275.85,3317.916,3273.329,146064758
5,SZ002004,华邦制药,20040701,16.35,16.5,16.84,16.3,1641690,SZ399001,深证成指,3274.496,3384.892,3391.75,3268.277,236588063
6,SZ002004,华邦制药,20040702,16.48,15.65,16.75,15.22,2404579,SZ399001,深证成指,3386.05,3391.759,3405.951,3350.658,130874199
7,SZ002004,华邦制药,20040705,15.75,15.62,15.8,15.3,886866,SZ399001,深证成指,3390.854,3381.208,3390.854,3358.637,100000105
8,SZ002004,华邦制药,20040706,15.61,15.85,16.2,15.52,1156924,SZ399001,深证成指,3385.545,3398.189,3436.482,3385.545,154932770
9,SZ002004,华邦制药,20040707,15.76,15.35,15.85,15.25,983890,SZ399001,深证成指,3397.174,3364.87,3397.174,3355.966,90528272
10,SZ002004,华邦制药,20040708,15.3,15.3,15.51,15.05,922802,SZ399001,深证成指,3365.312,3369.691,3371.586,3343.939,80122434
11,SZ002004,华邦制药,20040709,15.4,15.31,15.79,15.26,1406225,SZ399001,深证成指,3375.014,3345.849,3396.902,3343.548,80359555
12,SZ002004,华邦制药,20040712,15.3,14.02,15.3,14,1430646,SZ399001,深证成指,3342.535,3277.31,3342.535,3273.976,99900043
13,SZ002004,华邦制药,20040713,14.13,13.76,14.2,13.31,1311709,SZ399001,深证成指,3281.146,3298.007,3307.401,3265.262,64568856
14,SZ002004,华邦制药,20040714,13.8,13.89,13.95,13.3,879525,SZ399001,深证成指,3298.892,3296.369,3319.749,3248.459,122806965
15,SZ002004,华邦制药,20040715,13.98,13.75,14.2,13.6,853613,SZ399001,深证成指,3294.591,3341.814,3344.199,3289.593,171306431
16,SZ002004,华邦制药,20040716,13.75,14.37,14.6,13.65,1784488,SZ399001,深证成指,3347.944,3442.074,3452.499,3347.944,307981926
17,SZ002004,华邦制药,20040719,14.31,14.55,14.73,14.1,1169601,SZ399001,深证成指,3444.428,3444.344,3463.043,3419.226,162707125
18,SZ002004,华邦制药,20040720,14.45,14.2,14.67,14.2,739450,SZ399001,深证成指,3445.338,3417.275,3445.338,3398.571,150355518
19,SZ002004,华邦制药,20040721,14.4,13.83,14.4,13.72,875717,SZ399001,深证成指,3415.384,3414.816,3436.405,3399.423,121071619
20,SZ002004,华邦制药,20040722,13.88,13.58,14.2,13.53,782761,SZ399001,深证成指,3419.993,3338.908,3430.448,3328.16,157676342
21,SZ002004,华邦制药,20040723,13.7,13.79,13.79,13.4,583053,SZ399001,深证成指,3325.641,3334.686,3334.686,3286.411,162395499
22,SZ002004,华邦制药,20040726,13.75,13.61,13.76,13.5,484074,SZ399001,深证成指,3326.426,3297.952,3340.171,3277.135,149540415
23,SZ002004,华邦制药,20040727,13.6,12.76,13.65,12.71,1002420,SZ399001,深证成指,3294.538,3275.02,3306.762,3251.35,151031322
24,SZ002004,华邦制药,20040728,12.81,13.3,13.3,12.5,599284,SZ399001,深证成指,3282.188,3303.239,3313.772,3262.206,135595372
25,SZ002004,华邦制药,20040729,13.3,14.2,14.58,13.3,2142972,SZ399001,深证成指,3308.004,3329.118,3329.51,3287.226,133477585
26,SZ002004,华邦制药,20040730,14.58,15.15,15.5,14.4,4549245,SZ399001,深证成指,3330.364,3283.37,3331.064,3279.602,113846552
27,SZ002004,华邦制药,20040802,14.93,15,15.2,14.78,1976844,SZ399001,深证成指,3277.375,3257.657,3277.375,3245.838,105384669
28,SZ002004,华邦制药,20040803,14.95,15.35,15.55,14.95,2472911,SZ399001,深证成指,3253.375,3227.997,3263.89,3220.04,103642569
29,SZ002004,华邦制药,20040804,15.14,15.25,15.5,14.95,1716278,SZ399001,深证成指,3227.166,3318.503,3360.112,3223.396,185158523
30,SZ002004,华邦制药,20040805,15.24,15.36,15.78,15.07,1810329,SZ399001,深证成指,3316.415,3268.332,3327.381,3263.211,104667569
31,SZ002004,华邦制药,20040806,15.38,15.14,15.45,14.76,1520805,SZ399001,深证成指,3267.491,3274.429,3292.903,3255.454,77332992
32,SZ002004,华邦制药,20040809,14.88,14.91,15.16,14.6,834522,SZ399001,深证成指,3276.752,3298.302,3302.222,3265.581,89768285
33,SZ002004,华邦制药,20040810,14.92,15.55,15.57,14.91,1643661,SZ399001,深证成指,3299.955,3304.76,3319.395,3285.683,84546444
34,SZ002004,华邦制药,20040811,15.64,15.16,15.7,15.03,1368120,SZ399001,深证成指,3304.36,3270.681,3305.301,3264.729,87843734
35,SZ002004,华邦制药,20040812,15,15.39,15.45,14.82,1191307,SZ399001,深证成指,3259.607,3227.522,3259.607,3209.505,113549387
