序号,股票代码,股票名称,交易日,开盘,收盘,最高,最低,成交量,大盘代码,大盘名字,开盘,收盘,最高,最低,成交量
1,SZ300054,N鼎龙,20100211,31.8,33.03,34.5,31.7,8391819,SZ399001,深证成指,12178.951,12224.6,12297.408,12152.354,496693660
2,SZ300054,鼎龙股份,20100212,33.5,34.48,35.03,33.5,4148691,SZ399001,深证成指,12259.472,12304.784,12327.926,12241.61,395758791
3,SZ300054,鼎龙股份,20100222,33.65,33.79,34.24,33.11,2458421,SZ399001,深证成指,12299.112,12213.544,12337.768,12213.544,424202695
4,SZ300054,鼎龙股份,20100223,33.79,35.06,35.39,33.5,2756743,SZ399001,深证成指,12185.935,12069.209,12185.935,11922.728,520931733
5,SZ300054,鼎龙股份,20100224,34.7,36,36.2,34.7,2368128,SZ399001,深证成指,11994.949,12282.093,12282.093,11936.952,553684558
6,SZ300054,鼎龙股份,20100225,36.01,38,39.59,36,2686703,SZ399001,深证成指,12324.943,12494.269,12495.986,12324.943,777942532
7,SZ300054,鼎龙股份,20100226,38,37.69,38.86,37.45,1757914,SZ399001,深证成指,12472.995,12436.655,12527.016,12417.242,644927423
8,SZ300054,鼎龙股份,20100301,37.69,38.37,38.98,37.13,1031933,SZ399001,深证成指,12480.811,12588.26,12599.274,12454.032,757903120
9,SZ300054,鼎龙股份,20100302,38.28,38.48,39.67,38.23,877750,SZ399001,深证成指,12595.321,12548.91,12690.483,12517.275,787176876
10,SZ300054,鼎龙股份,20100303,38.59,39.35,39.48,38.01,1049445,SZ399001,深证成指,12544.024,12612.693,12612.693,12444.197,658291553
11,SZ300054,鼎龙股份,20100304,39,40.2,42.5,38.87,1627287,SZ399001,深证成指,12647.988,12312.889,12720.357,12292.278,811681649
12,SZ300054,鼎龙股份,20100305,40.2,40.88,41.34,39.39,970812,SZ399001,深证成指,12312.74,12341.739,12433.567,12268.555,559943887
13,SZ300054,鼎龙股份,20100308,40.68,43.92,44.38,40.68,1343439,SZ399001,深证成指,12376.327,12437.567,12470.869,12327.717,548539930
14,SZ300054,鼎龙股份,20100309,43.9,48.31,48.31,43.2,2144640,SZ399001,深证成指,12440.212,12507.657,12569.56,12289.964,791204506
15,SZ300054,鼎龙股份,20100310,48.32,50.98,51.95,47,2290927,SZ399001,深证成指,12496.775,12391.645,12553.966,12363.412,582966820
16,SZ300054,鼎龙股份,20100311,51,56.08,56.08,50.1,2049859,SZ399001,深证成指,12399.766,12367.687,12468.935,12277.192,488640010
17,SZ300054,鼎龙股份,20100312,56.5,52.38,61,52.05,4112795,SZ399001,深证成指,12364.569,12169.11,12376.592,12167.34,480764739
18,SZ300054,鼎龙股份,20100315,53.24,51.03,53.55,50.15,2718547,SZ399001,深证成指,12154.531,11903.333,12158.868,11866.993,456154710
19,SZ300054,鼎龙股份,20100316,50.6,49.6,51.75,48.7,2401104,SZ399001,深证成指,11931.321,11948.76,11985.028,11835.619,318196673
20,SZ300054,鼎龙股份,20100317,49.8,50.54,51.49,48.78,2261494,SZ399001,深证成指,12007.795,12233.774,12233.774,11975.577,467165067
21,SZ300054,鼎龙股份,20100318,49.91,49.92,50.63,48.61,1673299,SZ399001,深证成指,12257.846,12236.725,12354.931,12198.08,557715501
22,SZ300054,鼎龙股份,20100319,49.7,48.69,50.98,48.13,1764317,SZ399001,深证成指,12265.297,12352.919,12361.212,12185.447,558015969
23,SZ300054,鼎龙股份,20100322,48.7,50,50.27,48.29,1475976,SZ399001,深证成指,12358.032,12352.446,12411.216,12304.497,451453794
24,SZ300054,鼎龙股份,20100323,49.4,50.15,51.44,48.9,1678949,SZ399001,深证成指,12362.386,12304.981,12400.253,12280.022,479710344
25,SZ300054,鼎龙股份,20100324,49.98,54.29,54.75,49.61,2509437,SZ399001,深证成指,12315.614,12290.043,12359.22,12260.482,490696278
26,SZ300054,鼎龙股份,20100325,53.5,55.68,57.99,53.09,2490456,SZ399001,深证成指,12266.588,12086.899,12266.588,12078.256,466293380
27,SZ300054,鼎龙股份,20100326,52.99,51.35,52.99,50.11,2341329,SZ399001,深证成指,12081.113,12240.356,12282.265,12030.432,435898436
28,SZ300054,鼎龙股份,20100329,50.5,50.01,50.85,48.52,1739357,SZ399001,深证成指,12301.603,12552.449,12574.878,12301.603,832637083
29,SZ300054,鼎龙股份,20100330,49.02,51.34,51.8,49.01,1216786,SZ399001,深证成指,12574.805,12593.035,12617.673,12527.579,612068864
30,SZ300054,鼎龙股份,20100331,51.35,52.7,54.69,51.03,1374985,SZ399001,深证成指,12603.745,12494.35,12611.435,12469.449,554249181
31,SZ300054,鼎龙股份,20100401,52.6,51.44,54.38,51.44,1370078,SZ399001,深证成指,12512.405,12686.063,12689.072,12512.405,846911602
32,SZ300054,鼎龙股份,20100402,50.6,50.1,51,49.5,1017618,SZ399001,深证成指,12717.979,12767.856,12793.71,12707.041,954822843
33,SZ300054,鼎龙股份,20100406,50.09,52.98,52.99,49.99,1177747,SZ399001,深证成指,12824.148,12702.835,12849.706,12651.11,912158916
34,SZ300054,鼎龙股份,20100407,53.16,54,54.01,52.2,1206729,SZ399001,深证成指,12696.334,12631.971,12696.334,12561.407,737709041
35,SZ300054,鼎龙股份,20100408,54.38,57.55,57.85,53.26,2440436,SZ399001,深证成指,12603.246,12427.002,12603.246,12381.381,885487294
36,SZ300054,鼎龙股份,20100409,56.99,57.85,59.5,56.9,1722631,SZ399001,深证成指,12452.345,12555.123,12555.123,12393.518,661896349
37,SZ300054,鼎龙股份,20100412,57.8,59.7,59.98,56,1719935,SZ399001,深证成指,12605.945,12399.2,12625.766,12338.857,1004893724
38,SZ300054,鼎龙股份,20100413,59.08,53.73,59.38,53.73,1707618,SZ399001,深证成指,12387.394,12511.891,12550.348,12261.271,1013841635
39,SZ300054,鼎龙股份,20100414,52.8,53.77,54.11,52,876748,SZ399001,深证成指,12514.807,12557.695,12557.695,12447.905,860917110
40,SZ300054,鼎龙股份,20100415,53.69,54.6,54.95,52,1274063,SZ399001,深证成指,12561.534,12513.291,12584.112,12422.315,805497645
41,SZ300054,鼎龙股份,20100416,53.9,60.06,60.06,53.5,1898925,SZ399001,深证成指,12503.465,12416.86,12508.522,12363.785,649712765
42,SZ300054,鼎龙股份,20100419,60.85,60,63.06,58.3,1781550,SZ399001,深证成指,12248.022,11644.577,12248.022,11641.597,1286898524
43,SZ300054,鼎龙股份,20100420,59.5,59.59,59.88,54.44,1051881,SZ399001,深证成指,11627.407,11538.976,11713.905,11395.742,1005647535
44,SZ300054,鼎龙股份,20100421,59.8,63.6,65.5,59.8,1479830,SZ399001,深证成指,11557.604,11766.815,11779.127,11501.956,955864391
45,SZ300054,鼎龙股份,20100423,65,63.76,68.6,63.48,1089282,SZ399001,深证成指,11681.965,11702.87,11808.054,11638.025,850357854
46,SZ300054,鼎龙股份,20100426,62.99,67.51,68,58.9,1277078,SZ399001,深证成指,11701.425,11602.634,11767.664,11594.236,712893604
47,SZ300054,鼎龙股份,20100427,63.33,64.7,68.49,61.55,1084668,SZ399001,深证成指,11565.993,11355.367,11565.993,11179.502,805366555
48,SZ300054,鼎龙股份,20100428,63.68,58.23,63.68,58.23,1290371,SZ399001,深证成指,11250.527,11333.847,11444.582,11174.172,629404027
49,SZ300054,鼎龙股份,20100429,57.5,54.1,59.8,54,927870,SZ399001,深证成指,11402.998,11196.349,11452.405,11195.219,612082051
50,SZ300054,鼎龙股份,20100430,53.33,52.08,54.7,50.26,1036079,SZ399001,深证成指,11135.842,11162.537,11192.377,10974.149,786406492
51,SZ300054,鼎龙股份,20100504,51.87,51.56,53.84,50.11,765963,SZ399001,深证成指,10959.163,10960.771,11139.156,10911.859,592212850
52,SZ300054,鼎龙股份,20100505,51.61,56.72,56.72,51.61,1117655,SZ399001,深证成指,10853.13,11003.731,11006.581,10671.893,820534268
53,SZ300054,鼎龙股份,20100506,55.6,53.23,57.78,53.15,964874,SZ399001,深证成指,10936.96,10422.564,10936.96,10421.714,846525422
54,SZ300054,鼎龙股份,20100507,51.18,53.79,55.3,51.02,763805,SZ399001,深证成指,10184.793,10146.425,10346.204,10091.321,820616913
55,SZ300054,鼎龙股份,20100510,52.18,50.1,54.44,48.51,864262,SZ399001,深证成指,10156.901,10264.045,10314.023,10042.125,639271926
56,SZ300054,鼎龙股份,20100511,50.35,47.85,52.44,47.45,2223530,SZ399001,深证成指,10486.272,10091.204,10511.148,10083.795,772158820
57,SZ300054,鼎龙股份,20100512,47.01,46.51,48.2,45,1166052,SZ399001,深证成指,10006.942,10146.632,10202.563,9905.48,691754634
58,SZ300054,鼎龙股份,20100513,47,47.1,47.5,44.5,1163270,SZ399001,深证成指,10161.181,10417.805,10417.805,10114.684,688397265
59,SZ300054,鼎龙股份,20100514,46.65,47.28,47.5,45.53,955085,SZ399001,深证成指,10354.776,10330.141,10400.279,10257.749,524010387
60,SZ300054,鼎龙股份,20100517,46.7,42.55,46.9,42.55,818389,SZ399001,深证成指,10168.15,9731.718,10177.82,9728.671,658401282
61,SZ300054,鼎龙股份,20100518,41.99,41.96,42.68,39.89,1587724,SZ399001,深证成指,9719.072,10003.807,10056.218,9627.424,796894734
62,SZ300054,鼎龙股份,20100519,41.15,44.6,45.8,40.72,1831506,SZ399001,深证成指,9904.752,9991.401,10138.179,9818.896,623359816
63,SZ300054,鼎龙股份,20100520,44,43.83,45.96,43.23,1388529,SZ399001,深证成指,9917.534,9945.551,10214.326,9903.108,682339892
64,SZ300054,鼎龙股份,20100521,42.99,48.21,48.21,41.88,1470625,SZ399001,深证成指,9698.074,10209.069,10209.243,9666.472,856256987
65,SZ300054,鼎龙股份,20100524,48,49.59,50.49,47.43,1661618,SZ399001,深证成指,10296.192,10620.125,10710.115,10296.192,1085311304
66,SZ300054,鼎龙股份,20100525,48.6,49.6,51,48,1091696,SZ399001,深证成指,10539.411,10365.225,10545.538,10304.84,759930536
67,SZ300054,鼎龙股份,20100526,49.34,48.5,50.3,48.02,991345,SZ399001,深证成指,10353.401,10361.697,10465.324,10286.379,579925115
68,SZ300054,鼎龙股份,20100527,48.7,51.91,52.9,47.6,1172892,SZ399001,深证成指,10342.185,10543.333,10575.736,10199.11,746259327
69,SZ300054,鼎龙股份,20100528,52.4,52.18,52.99,50.7,716693,SZ399001,深证成指,10636.862,10495.652,10670.293,10447.155,680897661
70,SZ300054,鼎龙股份,20100531,52.12,50.5,54.43,50.5,840783,SZ399001,深证成指,10455.34,10204.174,10553.242,10204.174,623126492
71,SZ300054,鼎龙股份,20100601,49.78,48.2,51,47.3,1191487,SZ399001,深证成指,10123.669,10098.454,10246.026,9970.048,583413305
72,SZ300054,鼎龙股份,20100602,48.25,50.14,50.39,47.55,922623,SZ399001,深证成指,10062.749,10188.141,10188.141,9950.534,475099486
73,SZ300054,鼎龙股份,20100603,50.7,50.31,52.55,50,944075,SZ399001,深证成指,10249.275,10118.039,10317.974,10118.039,555885383
74,SZ300054,鼎龙股份,20100604,50,53.49,55.3,49.6,996625,SZ399001,深证成指,10086.051,10187.203,10202.062,10055.32,483588960
75,SZ300054,鼎龙股份,20100607,52.25,55.7,57.5,52.25,1690370,SZ399001,深证成指,9977.227,9992.674,10083.267,9922.775,570144645
76,SZ300054,鼎龙股份,20100608,55.43,56.39,57.11,54.29,783766,SZ399001,深证成指,9981.744,10038.784,10104.086,9944.47,423119255
77,SZ300054,鼎龙股份,20100609,56.61,58.2,60.07,56.1,1464575,SZ399001,深证成指,10086.766,10346.27,10358.591,10039.757,805954391
78,SZ300054,鼎龙股份,20100610,58.18,59.16,59.66,57.7,911320,SZ399001,深证成指,10271.297,10222.218,10337.121,10217.299,592104076
79,SZ300054,鼎龙股份,20100611,59.16,58.3,62.5,57.7,927091,SZ399001,深证成指,10286.047,10239.333,10357.005,10222.691,586562883
80,SZ300054,鼎龙股份,20100617,57.9,54.8,57.9,54.6,1000804,SZ399001,深证成指,10300.497,10162.365,10329.436,10162.365,404423156
81,SZ300054,鼎龙股份,20100618,54.5,50.4,54.5,50.4,1002223,SZ399001,深证成指,10156.955,9966.538,10234.407,9934.822,583184752
82,SZ300054,鼎龙股份,20100621,49.5,53.89,53.9,49.11,768154,SZ399001,深证成指,9957.373,10309.605,10323.182,9874.431,777990628
83,SZ300054,鼎龙股份,20100622,53.38,53.33,54.78,53.3,532128,SZ399001,深证成指,10268.728,10345.547,10407.38,10242.136,584954398
84,SZ300054,鼎龙股份,20100623,52.61,54.74,55.99,52.43,728583,SZ399001,深证成指,10282.461,10256.266,10374.33,10157.664,513017026
85,SZ300054,鼎龙股份,20100624,54.1,55,55.55,53.65,493179,SZ399001,深证成指,10244.013,10250.901,10343.567,10173.385,365919236
86,SZ300054,鼎龙股份,20100625,54.95,51.39,54.95,50.7,1030241,SZ399001,深证成指,10195.896,10104.831,10219.723,10037.939,348192433
87,SZ300054,鼎龙股份,20100628,51.3,51.78,52.2,50,642891,SZ399001,深证成指,10101.267,10012.055,10165.574,9980.67,353025494
88,SZ300054,鼎龙股份,20100629,51.78,46.6,51.95,46.6,817341,SZ399001,深证成指,10022.8,9508.905,10061.034,9508.587,637388464
89,SZ300054,鼎龙股份,20100630,45.8,46.86,46.9,44.01,751170,SZ399001,深证成指,9428.164,9386.937,9449.811,9335.565,455089044
90,SZ300054,鼎龙股份,20100701,47.44,44,47.44,43,600573,SZ399001,深证成指,9376.078,9203.909,9439.738,9203.909,371990301
91,SZ300054,鼎龙股份,20100702,44,45,45.39,41.82,585326,SZ399001,深证成指,9192.103,9227.888,9272.643,8945.204,535301925
92,SZ300054,鼎龙股份,20100705,43.76,44.2,45,42.5,601869,SZ399001,深证成指,9122.433,9171.029,9237.073,8982.802,425474817
93,SZ300054,鼎龙股份,20100706,44.2,45.98,46.88,43.57,601023,SZ399001,深证成指,9128.182,9363.016,9403.068,9122.018,475369950
94,SZ300054,鼎龙股份,20100707,46.3,46.58,46.6,45.58,451951,SZ399001,深证成指,9392.994,9485.43,9485.43,9359.352,504794824
95,SZ300054,鼎龙股份,20100708,46.7,48.18,49.45,46.7,801551,SZ399001,深证成指,9528.264,9465.799,9585.368,9436.399,466966630
96,SZ300054,鼎龙股份,20100709,48.7,48.8,49.68,47.63,539352,SZ399001,深证成指,9480.287,9816.855,9868.803,9399.508,852424072
97,SZ300054,鼎龙股份,20100712,48.5,46.4,49.39,46.16,904089,SZ399001,深证成指,9829.578,9959.218,9999.986,9795.467,831904106
98,SZ300054,鼎龙股份,20100713,46.41,47.8,48.2,45.48,520735,SZ399001,深证成指,9850.347,9801.76,9857.489,9733.698,582723980
99,SZ300054,鼎龙股份,20100714,47.7,46.2,48.39,46,474997,SZ399001,深证成指,9813.314,9803.72,9958.997,9759.332,600444831
100,SZ300054,鼎龙股份,20100715,46.2,44.8,46.2,44.61,415142,SZ399001,深证成指,9793.974,9718.725,9957.261,9709.044,610775489
101,SZ300054,鼎龙股份,20100716,44.35,44,44.75,43.36,469252,SZ399001,深证成指,9677.78,9806.639,9841.769,9599.972,518431000
102,SZ300054,鼎龙股份,20100719,43.08,45.81,46.02,43.02,399687,SZ399001,深证成指,9727.013,10097.104,10154.357,9700.555,875761882
103,SZ300054,鼎龙股份,20100720,45.85,47.14,47.7,45.42,458483,SZ399001,深证成指,10095.204,10339.429,10372.268,10095.204,1032494205
104,SZ300054,鼎龙股份,20100721,47.22,46.66,48.3,46.32,722490,SZ399001,深证成指,10345.975,10324.126,10433.405,10294.508,865907766
105,SZ300054,鼎龙股份,20100722,46.66,47.15,47.48,46.4,325475,SZ399001,深证成指,10302.345,10471.774,10483.234,10284.505,707902889
106,SZ300054,鼎龙股份,20100723,47.17,47.91,48.6,47.1,512318,SZ399001,深证成指,10510.675,10527.945,10587.027,10429.103,807919978
107,SZ300054,鼎龙股份,20100726,47.65,47.99,48.83,47.2,477017,SZ399001,深证成指,10555.689,10591.125,10614.669,10449.516,695875295
108,SZ300054,鼎龙股份,20100727,47.97,46.45,48,46.2,636839,SZ399001,深证成指,10574.173,10566.207,10631.166,10510.445,623526108
109,SZ300054,鼎龙股份,20100728,46.6,47.3,47.4,46.45,775953,SZ399001,深证成指,10567.151,10825.167,10832.305,10526.951,938461183
110,SZ300054,鼎龙股份,20100729,47.31,46.93,47.78,46.36,619544,SZ399001,深证成指,10847.511,10838.91,10899.433,10751.034,972873905
111,SZ300054,鼎龙股份,20100730,46.46,51.62,51.62,46.2,2223753,SZ399001,深证成指,10801.256,10785.346,10836.284,10693.135,693057749
112,SZ300054,鼎龙股份,20100802,51.5,51.93,52.45,50.78,1337198,SZ399001,深证成指,10789.066,11004.744,11041.942,10786.562,780002474
113,SZ300054,鼎龙股份,20100803,52,50.48,52.25,50,872991,SZ399001,深证成指,11039.368,10830.699,11091.177,10830.699,898253886
114,SZ300054,鼎龙股份,20100804,50.19,53.79,55.3,49.21,1227233,SZ399001,深证成指,10781.447,10870.382,10870.947,10625.885,834593541
115,SZ300054,鼎龙股份,20100805,53.15,54.98,55.5,53.11,997238,SZ399001,深证成指,10862.046,10768.078,10876.667,10701.676,854870146
116,SZ300054,鼎龙股份,20100806,54.61,55,56.18,54.25,916342,SZ399001,深证成指,10762.604,10942.933,10949.24,10627.577,959754147
117,SZ300054,鼎龙股份,20100809,54.98,55.42,55.66,54.21,566857,SZ399001,深证成指,10923.887,11017.413,11031.515,10906.878,816897986
118,SZ300054,鼎龙股份,20100810,55.03,52.35,55.4,52.1,1223824,SZ399001,深证成指,11028.148,10715.394,11050.825,10715.394,878441116
119,SZ300054,鼎龙股份,20100811,51.88,52.46,53.45,51.81,520309,SZ399001,深证成指,10658.909,10806.625,10861.394,10654.489,796362291
120,SZ300054,鼎龙股份,20100812,51.7,50.75,52.25,50.7,587021,SZ399001,深证成指,10683.997,10680.018,10899.313,10645.212,853810923
121,SZ300054,鼎龙股份,20100813,50.4,53.87,54.37,50.4,645285,SZ399001,深证成指,10684.187,10886.568,10886.665,10613.278,777467738
122,SZ300054,鼎龙股份,20100816,53.75,55.49,55.99,53.18,740050,SZ399001,深证成指,10870.743,11164.789,11200.857,10827.601,1024242192
123,SZ300054,鼎龙股份,20100817,55.35,55.3,56.68,54.02,498404,SZ399001,深证成指,11180.751,11281.966,11320.461,11171.318,944264139
124,SZ300054,鼎龙股份,20100818,55.95,55.19,56.1,53.99,609777,SZ399001,深证成指,11304.118,11282.333,11365.537,11218.91,860204780
125,SZ300054,鼎龙股份,20100819,55.08,57.07,57.93,54.82,861199,SZ399001,深证成指,11283.357,11321.167,11424.082,11218.629,1070425889
126,SZ300054,鼎龙股份,20100820,55.3,56.69,57.84,55.28,1041308,SZ399001,深证成指,11280.494,11090.459,11303.869,11060.057,889346996
127,SZ300054,鼎龙股份,20100823,57,57.5,59.56,56.98,701335,SZ399001,深证成指,11098.273,11078.855,11177.312,11049.49,661369185
128,SZ300054,鼎龙股份,20100824,57.5,56.26,58.2,56.1,745346,SZ399001,深证成指,11067.212,11214.237,11311.095,10986.067,879751387
129,SZ300054,鼎龙股份,20100825,55.8,55.48,56.9,55.35,390780,SZ399001,深证成指,11143.295,10963.985,11199.764,10953.471,828904956
130,SZ300054,鼎龙股份,20100826,56.23,56.27,56.7,55.13,306785,SZ399001,深证成指,11001.382,11009.49,11105.435,10958.62,632384499
