序号,股票代码,股票名称,交易日,开盘,收盘,最高,最低,成交量,大盘代码,大盘名字,开盘,收盘,最高,最低,成交量
1,SZ300461,N田中,20150519,9.5,11.4,11.4,9.5,7200,SZ399001,深证成指,14723.214,15127.376,15173.919,14704.328,4524245213
2,SZ300461,田中精机,20150520,12.54,12.54,12.54,12.54,2000,SZ399001,深证成指,15206.559,15337.083,15618.128,15206.559,21174060119
3,SZ300461,田中精机,20150521,13.79,13.79,13.79,13.79,700,SZ399001,深证成指,15402.948,15872.534,15872.588,15402.948,19681887581
4,SZ300461,田中精机,20150522,15.17,15.17,15.17,15.17,1500,SZ399001,深证成指,16084.038,16045.797,16191.152,15731.01,24674055310
5,SZ300461,田中精机,20150525,16.69,16.69,16.69,16.69,1000,SZ399001,深证成指,15894.14,16351.056,16368.908,15810.149,24330570805
6,SZ300461,田中精机,20150526,18.36,18.36,18.36,18.36,1100,SZ399001,深证成指,16456.23,16903.471,16904.147,16397.504,26873059063
7,SZ300461,田中精机,20150527,20.2,20.2,20.2,20.2,1100,SZ399001,深证成指,16988.904,16963.522,17061.917,16610.779,26240355843
8,SZ300461,田中精机,20150528,22.22,22.22,22.22,22.22,500,SZ399001,深证成指,16953.604,15912.947,17153.803,15909.101,31528569153
9,SZ300461,田中精机,20150529,24.44,24.44,24.44,24.44,8500,SZ399001,深证成指,15920.326,16100.448,16386.054,15299.647,23196496052
10,SZ300461,田中精机,20150601,26.88,26.88,26.88,26.88,5200,SZ399001,深证成指,16247.389,16917.525,16921.066,16245.553,20579109507
11,SZ300461,田中精机,20150602,29.57,29.57,29.57,29.57,8600,SZ399001,深证成指,17051.22,17485.578,17485.578,16963.738,21882346449
12,SZ300461,田中精机,20150603,32.53,32.53,32.53,32.53,6500,SZ399001,深证成指,17626.916,17538.503,17696.477,17098.431,22734890598
13,SZ300461,田中精机,20150604,35.78,35.78,35.78,35.78,22300,SZ399001,深证成指,17579.358,17501.052,17608.724,16426.312,22997052477
14,SZ300461,田中精机,20150605,39.36,39.36,39.36,39.36,7050,SZ399001,深证成指,17727.86,17649.086,17901.863,17302.554,26060843827
