序号,股票代码,股票名称,交易日,开盘,收盘,最高,最低,成交量,大盘代码,大盘名字,开盘,收盘,最高,最低,成交量
1,SZ002011,N 盾  安,20040705,13.38,13.94,15,13.38,12207017,SZ399001,深证成指,3390.854,3381.208,3390.854,3358.637,100000105
2,SZ002011,盾安环境,20040706,13.6,13.72,14.15,13.41,5572139,SZ399001,深证成指,3385.545,3398.189,3436.482,3385.545,154932770
3,SZ002011,盾安环境,20040707,13.7,13.4,13.7,13.21,3482290,SZ399001,深证成指,3397.174,3364.87,3397.174,3355.966,90528272
4,SZ002011,盾安环境,20040708,13.55,13.48,13.64,13.22,2140777,SZ399001,深证成指,3365.312,3369.691,3371.586,3343.939,80122434
5,SZ002011,盾安环境,20040709,13.5,13.45,13.87,13.41,2574487,SZ399001,深证成指,3375.014,3345.849,3396.902,3343.548,80359555
6,SZ002011,盾安环境,20040712,13.32,12.21,13.39,12.18,2867498,SZ399001,深证成指,3342.535,3277.31,3342.535,3273.976,99900043
7,SZ002011,盾安环境,20040713,12.01,12.14,12.28,11.61,2015114,SZ399001,深证成指,3281.146,3298.007,3307.401,3265.262,64568856
8,SZ002011,盾安环境,20040714,12.15,12.24,12.24,11.72,1464047,SZ399001,深证成指,3298.892,3296.369,3319.749,3248.459,122806965
9,SZ002011,盾安环境,20040715,12.16,12.05,12.39,11.88,1191549,SZ399001,深证成指,3294.591,3341.814,3344.199,3289.593,171306431
10,SZ002011,盾安环境,20040716,12,12.51,12.77,11.93,2810100,SZ399001,深证成指,3347.944,3442.074,3452.499,3347.944,307981926
11,SZ002011,盾安环境,20040719,12.56,12.76,12.97,12.43,1918741,SZ399001,深证成指,3444.428,3444.344,3463.043,3419.226,162707125
12,SZ002011,盾安环境,20040720,12.75,12.59,12.95,12.56,1229976,SZ399001,深证成指,3445.338,3417.275,3445.338,3398.571,150355518
13,SZ002011,盾安环境,20040721,12.59,12.3,12.67,12.25,937214,SZ399001,深证成指,3415.384,3414.816,3436.405,3399.423,121071619
14,SZ002011,盾安环境,20040722,12.36,12.1,12.58,12.03,779699,SZ399001,深证成指,3419.993,3338.908,3430.448,3328.16,157676342
15,SZ002011,盾安环境,20040723,12.02,12.25,12.27,11.95,750946,SZ399001,深证成指,3325.641,3334.686,3334.686,3286.411,162395499
16,SZ002011,盾安环境,20040726,12.22,12.07,12.27,11.92,573448,SZ399001,深证成指,3326.426,3297.952,3340.171,3277.135,149540415
17,SZ002011,盾安环境,20040727,12.05,11.79,12.1,11.61,768450,SZ399001,深证成指,3294.538,3275.02,3306.762,3251.35,151031322
18,SZ002011,盾安环境,20040728,11.88,12.14,12.2,11.66,657248,SZ399001,深证成指,3282.188,3303.239,3313.772,3262.206,135595372
19,SZ002011,盾安环境,20040729,12.2,12.48,12.52,12.08,1543269,SZ399001,深证成指,3308.004,3329.118,3329.51,3287.226,133477585
20,SZ002011,盾安环境,20040730,12.53,12.57,12.75,12.27,1814074,SZ399001,深证成指,3330.364,3283.37,3331.064,3279.602,113846552
21,SZ002011,盾安环境,20040802,12.55,12.49,12.81,12.42,1734696,SZ399001,深证成指,3277.375,3257.657,3277.375,3245.838,105384669
22,SZ002011,盾安环境,20040803,12.49,12.61,12.77,12.45,1123909,SZ399001,深证成指,3253.375,3227.997,3263.89,3220.04,103642569
23,SZ002011,盾安环境,20040804,12.67,12.74,12.93,12.67,1720385,SZ399001,深证成指,3227.166,3318.503,3360.112,3223.396,185158523
24,SZ002011,盾安环境,20040805,12.74,12.58,12.85,12.58,994089,SZ399001,深证成指,3316.415,3268.332,3327.381,3263.211,104667569
25,SZ002011,盾安环境,20040806,12.58,12.38,12.59,12.1,1057071,SZ399001,深证成指,3267.491,3274.429,3292.903,3255.454,77332992
26,SZ002011,盾安环境,20040809,12.39,12.1,12.45,12.05,599117,SZ399001,深证成指,3276.752,3298.302,3302.222,3265.581,89768285
27,SZ002011,盾安环境,20040810,12.05,12.37,12.38,12.05,473138,SZ399001,深证成指,3299.955,3304.76,3319.395,3285.683,84546444
28,SZ002011,盾安环境,20040811,12.31,11.98,12.44,11.81,723169,SZ399001,深证成指,3304.36,3270.681,3305.301,3264.729,87843734
29,SZ002011,盾安环境,20040812,11.9,12.14,12.17,11.8,736515,SZ399001,深证成指,3259.607,3227.522,3259.607,3209.505,113549387
30,SZ002011,盾安环境,20040813,12.12,11.88,12.2,11.85,485777,SZ399001,深证成指,3225.898,3245.812,3269.121,3220.009,110098230
31,SZ002011,盾安环境,20040816,11.85,10.94,11.88,10.9,1468980,SZ399001,深证成指,3249.314,3217.073,3254.194,3210.136,114067889
32,SZ002011,盾安环境,20040817,10.4,10,10.41,10,2013637,SZ399001,深证成指,3220.165,3226.622,3238.403,3193.425,80858388
33,SZ002011,盾安环境,20040818,9.9,9.6,10,9.58,1541020,SZ399001,深证成指,3230.738,3233.848,3262.633,3228.815,103303593
34,SZ002011,盾安环境,20040819,9.5,9.47,9.72,9.28,882185,SZ399001,深证成指,3236.514,3190.335,3236.514,3172.123,128891930
35,SZ002011,盾安环境,20040820,9.47,9.6,9.68,9.36,513040,SZ399001,深证成指,3186.99,3185.715,3201.563,3146.611,125931139
36,SZ002011,盾安环境,20040823,9.54,9.12,9.54,8.91,800235,SZ399001,深证成指,3183.129,3151.744,3183.129,3139.111,81001780
37,SZ002011,盾安环境,20040824,9.15,9.28,9.39,9.01,620473,SZ399001,深证成指,3150.032,3182.527,3196.137,3133.728,103504830
38,SZ002011,盾安环境,20040825,9.25,9.12,9.32,9.07,437555,SZ399001,深证成指,3185.709,3165.067,3186.514,3149.834,77293534
39,SZ002011,盾安环境,20040826,9.2,8.97,9.22,8.95,325114,SZ399001,深证成指,3167.089,3156.978,3176.758,3150.263,82412158
40,SZ002011,盾安环境,20040827,8.91,8.72,8.97,8.7,505641,SZ399001,深证成指,3156.196,3115.246,3172.07,3105.531,128714462
41,SZ002011,盾安环境,20040830,8.7,8.96,9.19,8.69,713532,SZ399001,深证成指,3112.637,3122.095,3125.633,3094.59,66138922
42,SZ002011,盾安环境,20040831,9.3,9.2,9.49,9.1,967245,SZ399001,深证成指,3160.411,3175.792,3208.583,3154.087,152156490
43,SZ002011,盾安环境,20040901,9.18,8.88,9.18,8.85,383070,SZ399001,深证成指,3176.754,3127.057,3176.754,3123.263,74350540
44,SZ002011,盾安环境,20040902,8.88,9.11,9.15,8.8,343240,SZ399001,深证成指,3125.311,3141.733,3147.392,3096.876,86760776
45,SZ002011,盾安环境,20040903,9.13,9.05,9.17,9,238954,SZ399001,深证成指,3142.478,3126.195,3145.022,3118.45,62623277
46,SZ002011,盾安环境,20040906,9.05,9.11,9.12,8.99,166695,SZ399001,深证成指,3126.931,3125.034,3129.701,3111.904,61638087
47,SZ002011,盾安环境,20040907,9.12,9.1,9.17,9,143783,SZ399001,深证成指,3124.4,3130.775,3131.578,3109.405,46898649
48,SZ002011,盾安环境,20040908,9.1,8.95,9.11,8.91,208351,SZ399001,深证成指,3130.557,3109.124,3131.107,3096.79,63670635
